"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4LE244R5","computerProgram","1979","Tobler, W. R.","A geographic flow mapping program.","","","","","","","1979","2020-05-22 12:57:56","2020-06-04 13:19:28","","","","","","","","","","","","","Uni. of California","Santa Barbara Ca","","","","","","","CC288","","","","","LocCC-CDMV; CC-Flux; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","31 p.","","","","","","","",""
"7IHRSPEQ","conferencePaper","2010","Tobler, Waldo R.","An experiment in filtering of geographic movement tables","","","","","","An example is given of the partitioning of a movement table into a sum of partial tables. Maps of the individual parts of the decomposition are shown.","2010","2020-05-20 13:04:25","2020-06-04 13:18:45","","12","","","","","","","","","","","","Sedona, US-AZ","en","","","","","","CC224bis","","","C:\Users\A-C.bronner\Zotero\storage\GVG59XJS\Filter_geog_move_tbls .doc","","CC-Mouvements; LocCC-CDMV; CC-Modelisation (mouvement)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association (WRSA) Annual Meeting","","","","","","","","","","","","","","",""
"VNRQASV9","document","1989","Tobler, W. R.","Recent Research on Portolan Charts","","","","","","","1989-09-28","2020-05-18 07:52:41","2020-06-04 13:17:18","","","","","","","","","","","","","Geography Colloquium,","","","","","","","","CC198","","","","","LocCC-ABS; CC-Anamorphose (sauf cartogramme); CC-Histoire_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DSYDGHBL","document","1987","Tobler, W. R.","Map Projections in a GIS Context","","","","","","","1987","2020-05-18 07:28:04","2020-06-04 13:16:41","","","","","","","","","","","","","US Geological Survey, Denver, June","","en","","","","","","CC192","","","","","LocCC-ABS; CC-Systeme_projection; CC-BDL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4EEJMGMS","journalArticle","1987","Couclelis, H.; Golledge, Reginald; Gale, N.; Tobler, Waldo R.","Exploring the anchor-point hypothesis of spatial cognition","Journal of Environmental Psychology","","1522-9610(Electronic),0272-4944(Print)","10/b5cvwp","https://psycnet.apa.org/record/1988-18761-001","According to the anchor-point hypothesis of spatial cognition primary nodes or reference points anchor distinct regions in cognitive space, bringing together certain frequently reported apparent properties of mental maps: the regionalization and hierarchical organization of cognitive space and the active role of salient cues in structuring spatial cognition. The anchor-point hypothesis is explored conceptually, and one version of it, the ""tectonic plates"" hypothesis, is made operational. Cognitive configurations derived from 5 Ss selected from a larger sample (used by the 2nd author and N. Wrigley, 1985) were analyzed using 3 different methods: the Galois lattice approach, the relative proximity approach, and single-link cluster analysis. Features transcending any method-specific biases were identified. Comparative results are appended. (PsycINFO Database Record (c) 2017 APA, all rights reserved)","1987","2020-05-11 15:53:07","2021-02-09 13:41:29","","99-122","","2","7","","","","","","","","","","en","","","","","APA PsycNET","CC113","","","","","CC-Modelisation mathématique; CC-Anamorphose (sauf cartogramme); LocCC-LBCAO","Cognitive Maps; Familiarity; Spatial Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JRSX5P4","journalArticle","1979","Tobler, W. R.","Cartograms and Cartosplines","Workshop on Automated Cartography and Epidemiology, Washington D.C., Department of Health, Education and Welfare","","","","https://www.researchgate.net/publication/284635240_Cartograms_and_cartosplines","","1979","2020-05-09 11:58:30","2020-06-04 13:10:44","2020-05-09","56-58","","","","","","","","","","","","","en","","","","","","CC89","","","","","CC-Lissage, interpolation; LocCC-CDMP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4PBRRJS6","journalArticle","1979","Tobler, Waldo R.","A Transformational View of Cartography","The American Cartographer","","0094-1689","10.1559/152304079784023104","https://www.tandfonline.com/doi/full/10.1559/152304079784023104","","1979-01","2020-04-14 08:44:14","2020-06-04 13:05:25","2020-04-13 20:16:32","101-106","","2","6","","The American Cartographer","","","","","","","","en","","","","","DOI.org (Crossref)","CC82","","","C:\Users\A-C.bronner\Zotero\storage\LAAG9JZ3\TrnsfrmView.pdf","","LocCC-CDSC; CC-Cartogramme; CC-Transformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IUMWW7L6","bookSection","1976","Tobler, Waldo R.","The Geometry of Mental Maps","Essays on the Multidimensional Analysis of Perceptions and Preferences","","","","","The empirical estimation of mental maps is advantageously approached as a classical cartographic problem. A geometrical survey can be decomposed into the determination of a configuration, a scale, an orientation, and a positioning with respect to an origin. For each of these the theory of the adjustment of observations leads to the use of the inverse covariance matrix for the weighting of data from several measurements and for specification of the error variances. This theory also provides adjustment procedures that vary depending on whether the data are collected in a graphical mode, or as a traverse, a trilateration, or a triangulation. Furthermore, departures of any configuration from a specified continuous model can be measured using Tissot's theorem. Global meeasures  such as those suggested by Airy, Jordan, and others may also be valuable for measuring overall changes in the perception of configurations over time. Different individuals can be expected to have different perceptions, and this may be interpreted as different viewing points, in the sense of photogrammetry. One is thus lead to inquiries concerning projective invariants, or affine invariants, or other metrical and non-metrical properties of mental maps.","1976","2020-05-06 20:28:39","2020-06-04 13:04:05","","69-81","","","","","","","","","","","Ohio State University Press","Columbus, OH, US","en","","","","","","CC69","","","","","CC-Modelisation mathématique; LocCC-CDSC; CC-Anamorphose (sauf cartogramme)","","Golledge, Reginald; Rushton, Gerard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EY4ESA37","journalArticle","1970","Tobler, Waldo R.","A Computer Movie Simulating Urban Growth in the Detroit Region","Economic Geography","","00130095","10/cfqcnv","https://www.jstor.org/stable/143141?origin=crossref","","1970-06","2020-04-14 08:44:14","2021-02-12 20:49:59","2020-04-13 20:17:52","234","","","46","","Economic Geography","","","","","","","","","","","","","DOI.org (Crossref)","CC46","","","","","LocCC-CDSA; CC-Réflexion-informatique; CC-Loi de Tobler; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EA5NFNNF","journalArticle","1967","Tobler, Waldo R.","Of Maps and Matrices","Journal of Regional Science","","","","","","1967","2020-04-29 17:19:30","2021-02-12 20:49:58","","","","(supplement)","7","","","","","","","","","","en","","","","","","CC36","","","","","CC-Modelisation mathématique; LocCC-CDSA; CC-SIG (GIS); ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAB57J2U","report","1964","Tobler, Waldo R.","Geographical Coordinate Computations, I: General Considerations","","","","","","","1964","2020-04-29 16:33:02","2020-06-04 12:58:58","","34","","","","","","","","","","","Office of Naval Research-University of Michigan","US","en","","","","","","CC28","","","C:\Users\A-C.bronner\Zotero\storage\XAL2N5M2\Tobler - 1964 - Geographical Coordinate Computations, I General C.pdf","","LocCC-CDMP; CC-Systeme_projection; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","Contract NONE 1224 (48), Task No. 389–137","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIMBQEE6","journalArticle","1963","Tobler, Waldo R.","Geographic Ordering of Information","The Canadian Geographer/Le Géographe canadien","","0008-3658, 1541-0064","10/fch9hk","http://doi.wiley.com/10.1111/j.1541-0064.1963.tb00806.x","","1963-12","2020-04-14 08:44:14","2021-02-12 20:49:58","2020-04-13 20:07:58","203-205","","4","7","","Canadian Geographer","","","","","","","","en","","","","","DOI.org (Crossref)","CC21","","","","","CC-Modelisation mathématique; LocCC-CDSC; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MCSCWHG","report","1962","Tobler, Waldo R.; Boukidis, N.; Boyce, David; Garrison, William","The Location of Transport Route","","","","","","","1962","2020-04-29 09:54:27","2020-06-04 12:56:26","","","","","","","","","","","","","Northwestern University","Evanston, US","en","","Army Transportation Research Command","","","","CC14","","","","","LocCC-ABS; CC-Déplacement-Transports; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","DA–44–177–TC–685","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7HJ5FGR","tvBroadcast","1962","","Maps and Mathematics","program No. 4, The Inquiring Mind","","","","","","1962","2020-04-16 11:12:05","2020-06-04 12:56:07","","","","","","","","","","","","","University of Michigan Television","US","en","","","","","","CC11","","","","","LocCC-ABS; CC-Modelisation mathématique; CC-Réflexion-informatique","","","","","","","","","","","","","","","","","","","Tobler, Waldo R.","","","30'","","","","","","","","","","","","","","","","","","","","","","","","",""
"974IRN89","journalArticle","1959","Tobler, Waldo R.","Automation and Cartography","Geographical Review","","0016-7428","10/fhcmr3","https://www.jstor.org/stable/212211","","1959","2020-04-16 11:12:05","2021-02-12 20:50:04","2020-04-16 09:58:50","526-534","","4","49","","","","","","","","","","en","","","JSTOR","","JSTOR","CC4","translated and reprinted in Geodeziya i Kartografiya, XXI, 3, (Moscow, 1962)","","","","CC-Réflexion-informatique; LocCC-CDSC; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLHZBXJL","journalArticle","1968","Tobler, W. R.","Transformations","Michigan Inter–University Community of Mathematical Geographers Discussion Paper # 12, J. Nystuen, ed., ""The Philosophy of Maps","","","","","","1968","2020-05-16 12:50:20","2021-02-09 13:40:46","","","","","12","","","","","","","","","","en","","","","","","CC160","","","","","LocCC-ABS; CC-Transformation; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNB4K2TQ","journalArticle","1978","Tobler, Waldo R.","A Mathematical Theory of Migration","Environment and Planning A: Economy and Space","","0308-518X","10/bzkzhn","https://doi.org/10.1068/a101223","Section 1 considers growth of a population; section 2 treats geographical migration by analogy to the flow of heat; section 3 combines sections 1 and 2 and includes immigration; in section 4 are assembled empirical observations taken from the recent United States experience. These are designed to provide a test of the theory.","1978-11-01","2020-05-08 21:37:34","2021-02-09 13:40:44","2020-05-08 21:37:34","1223-1239","","11","10","","Environ Plan A","","","","","","","","en","","","","","SAGE Journals","CC81","","","","","CC-Modelisation (mouvement); LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DITTF8J","bookSection","1972","Tobler, W. R.","Two Computer Districting Experiments","Algorithmic Approaches to Political Districting: Report of the Activities of a Seminar","","","","","","1972","2020-05-16 12:53:44","2020-05-29 13:33:23","","46-56","","","","","","","Department of Industrial Engineering, University of Michigan","","","","","Ann Arbor","en","","","","","","CC161","","","","","LocCC-ABS; CC-SIG (GIS)","","Pollock, S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPYBIJ7U","manuscript","","Tobler, Waldo R.","A serious Threat","","","","","","","nd","2020-05-27 08:22:24","2020-05-29 12:21:59","","","1","","","","","","","","","","","","en","","Texte informel","","","","CC329","","","","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLCS9SCE","manuscript","","Tobler, W. R.","Map projections","","","","","","","nd","2020-05-27 08:27:14","2020-05-27 08:28:19","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC331","","","","","LocCC-CDMP; CC-Systeme_projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANWL5IBC","manuscript","","Tobler, W. R.","Transform.Pic","","","","","","","nd","2020-05-27 08:24:38","2020-05-27 08:26:08","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC330","","","","","LocCC-CDMP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5GSC72C","manuscript","1979","Tobler, W. R.","Cartograms","","","","","","","1979","2020-05-27 08:21:18","2020-05-27 08:22:24","","","10","","","","","","","","","","","","en","","Texte informel","","","","CC328","","","","","CC-Cartogramme; LocCC-CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYR7RAG9","manuscript","","Tobler, Waldo R.","A problem in historical cartography.","","","","","","","n.d.","2020-05-27 08:18:20","2022-09-22 14:52:56","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC327","","","","","CC-Histoire_cartographie; LocCC-CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPNUVMAU","bookSection","2012","Tobler, W. R.","Préface. Tobler Lecture Event 2012","Are there fundamental principals in geographic information science?","1-4782-1362-0 978-1-4782-1362-8","","","fundamental-principles-Geographic-Information-Science/dp/1478213620","","2012","2020-05-25 06:18:52","2020-05-25 06:24:38","","1-4","","","","","","","","","","","CreateSpace Independent Publishing Platform","","en","","","","","","CC156","","","","","CC-SIG (GIS); LocCC-CC","","","","","","","","","","","","","","","","","","","","","Francis J. Harvey","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2G8DUUR","manuscript","1997","Tobler, Waldo R.","Heights from Hiking Times","","","","","","","1997","2020-05-18 07:12:40","2020-05-23 22:10:26","","","","","","","","","","","","","","","en","","","","","","CC190","","","C:\Users\A-C.bronner\Zotero\storage\8D882S66\Tobler - 1997 - Heights from Hiking Times.pdf","","CC-Modelisation mathématique; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25BGCKX8","conferencePaper","2006","Tobler, W. R.","Looking At Some Data from Isard’ s “Methods of Regional Analysis","","","","","","","2006-02","2020-05-20 11:39:42","2020-05-23 22:06:58","","13 p.","","","","","","","","","","","","Santa Fé, NM","","","","","","","CC253","","","C:\Users\A-C.bronner\Zotero\storage\FSXGNQFF\Tobler - 2006 - Looking At Some Data from Isard’ s “Methods of Reg.pdf","","LocCC-CDMV; CC-BDL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association meeting","","","","","","","","","","","","","","",""
"NCZR96QR","manuscript","2004","Tobler, Waldo R.","Optimal Parsing of Large Arrays","","","","","http://www.csiss.org/clearinghouse/FlowMapper/MovementMapping.pdf","","2004","2020-05-21 21:14:41","2020-05-23 21:46:36","2020-05-23","","","","","","","","","","","","","","en","","","","","","CC258","","","C:\Users\A-C.bronner\Zotero\storage\P28T7NP5\Tobler - 2004 - Optimal Parsing of Large Arrays.pdf","","CC-Mouvements; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DMNTQK7","journalArticle","2003","Tobler, Waldo R.; Gould, Peter","An Experiment in Geo-Coding","Center for Spatially Integrated Social Science","","","","https://escholarship.org/uc/item/5r99g7mm","This CSISS Classic documents a simple experiment that captures the importance of identifying precise locations in everyday life—mailing a postcard to a friend.","2003","2020-05-23 20:58:31","2021-02-09 13:40:47","2020-05-23 20:58:31","","","","","","","","CSISS Classics","","","","","","en","","","","","escholarship.org","CC311","","","C:\Users\A-C.bronner\Zotero\storage\A7R7RJYJ\Science - 2003 - Peter Gould and Waldo Tobler, An Experiment in Geo.pdf; C:\Users\A-C.bronner\Zotero\storage\ZT5X5T3L\5r99g7mm.html","","CC-BDL; LocCC-WEBCAO; ⛔ No DOI found","","Jannelle, Donald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BS48XRCW","journalArticle","1980","Tobler, Waldo R.","Statistical Cartography: What is it?","Proceedings, Auto–Carto Proceedings of the International Symposium on Cartography and Computing: Applications in Health and Environment Reston VA","","","","https://cartogis.org/docs/proceedings/archive/auto-carto-4-vol-1/index3.html","","1980","2020-05-09 12:06:51","2021-02-09 13:40:48","","77-81","","1","4","","","","","","","","","","en","","","","","","CC90","","","C:\Users\A-C.bronner\Zotero\storage\TWXPJZCL\Tobler - 1980 - Statistical Cartography What is it.pdf","","LocCC-CDSC; CC-BDL; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJ79C3AH","conferencePaper","1974","Tobler, Waldo R.","Spatial Autocorrelation and the Archaeologist","","","","","https://www.researchgate.net/publication/241182735_SPATIAL_AUTOCORRELATION_AND_THE_ARCHAEOLOGIST","Introductory comments presented to the Society for American Archaeology","1974-05-02","2020-05-16 13:13:48","2020-05-23 20:26:03","","5","","","","","","","","","","","","Washington D.C.","en","","","","","","CC164","","","C:\Users\A-C.bronner\Zotero\storage\LU57M5WR\Tobler - 1974 - Spatial Autocorrelation and the Archaeologist.pdf","","CC-Filtrage; LocCC-CDSC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Society for American Archaeology Meeting","","","","","","","","","","","","","","",""
"YR7UZR35","document","2003","Tobler, W. R.","Cartograms types","","","","","http://www.ncgia.ucsb.edu/projects/Cartogram","","2003","2020-05-22 13:45:31","2020-05-22 13:49:16","","","","","","","","","","","","","","","en","","","","","","CC299","","","","","LocCC-WEB; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIJQBBY8","presentation","1984","Tobler, W. R.; Kennedy, Susan","Harmonic interpolations.","","","","","","","1984-04","2020-05-22 13:33:38","2020-05-22 13:36:17","","","","","","","","","","","","","","","","","Texte pour la présentation 11 p.","","","","","CoteCC295","","","","CC-Lissage, interpolation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AAG Presentation","","","","","","","","","","","","","","","",""
"G5XQBTXW","manuscript","1981","Dorigo, Guido; Tobler, W. R.","A migration model","","","","","","","1981","2020-05-22 13:13:49","2020-05-22 13:17:29","","","40 + annexe","","","","","","","","","","","Santa Barbara Ca","en","","PrePrint du  CC95","","","","CC292","","","","","LocCC-LBIS; Migrations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNIH36CY","manuscript","1981","Tobler, W. R.","Derivation of a gravity model. Note.","","","","","","","1981","2020-05-22 13:09:01","2020-05-22 13:10:42","","","7","","","","","","","","","","","Santa Barbara","en","","Note informel","","","","CC291","","","","","LocCC-LBIS; CC-Modelisation (mouvement)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI7YS727","manuscript","1981","Tobler, W. R.","The impact of transportation on spatial relations","","","","","","","1981","2020-05-22 13:02:30","2020-05-22 13:05:37","","","4","","","","","","","","","","","Santa Barbara Ca","en","","Texte informel","","","","CC289","","","","","CC-Déplacement-Transports; LocCC-CCB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TY5YLP6Q","computerProgram","1979","Tobler, W. R.","Computer programs.","","","","","","","1979","2020-05-22 12:49:28","2020-05-22 12:50:59","","","","","","","","","","","","","","Santa Barbara, US-CA","","","","","","","CC287","","","","","LocCC-LBCAO; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","","","","","","","","",""
"X3FJ26HA","manuscript","1977","Tobler, W. R.","The trilateration problem","","","","","","","1977","2020-05-22 12:34:44","2020-05-22 12:40:05","","","8","","","","","","","","","","","Santa Barbara, US-CA","en","","Texte informel. Notes de lecture","","","","CC285","","","","","CC-Anamorphose (sauf cartogramme); LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4VKK7AC","manuscript","1977","Tobler, Waldo R.","Bidimensional regression : a computer program","","","","","","","1977","2020-05-22 12:27:27","2022-09-13 12:10:58","","","73","","","","","","","","","","","Santa Barbara","en","","PrePrint du CC130","","","","CC284","","","","","LocCC-LBTCP; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4QTM82E","manuscript","1976","Tobler, W.","Appeals procedures for LSEA instructional staff.","","","","","","","1976","2020-05-22 12:24:17","2020-05-22 12:25:59","","","2","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","Texte informel","","","","CC283","","","","","CC-Enseignement_cartographie; LocCC-CCB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WJLDS2Z","manuscript","1975","Tobler, W. R.","Tuning an interpolated  lattice","","","","","","","1975","2020-05-22 12:01:24","2020-05-22 12:03:24","","","12 p.","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","texte informel","","","","CC281","","","","","CC-Lissage, interpolation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMVBEK6P","webpage","1994","Tobler, Waldo R.","CC188-Snow's Cholera Map","","","","","http://www.ncgia.ucsb.edu/pubs/snow/snow.html","","1994","2020-05-17 22:53:47","2020-05-22 11:58:04","","","","","","","","","","","","","","","en","","","","","","","CoteCC188","","","","LocCC-WEB; CC-programmes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KRD37WBX","presentation","1990","Tobler, Waldo R.","CC200-Cellular Geography","","","","","","","1990-10-18","2020-05-11 11:35:42","2020-05-22 11:55:49","","","","","","","","","","","","","","","en","","","","","","","CoteCC200","","","","LocCC-ABS; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Geography Colloquium","","","","","","","","","","","","","","","",""
"SBM2R4JH","journalArticle","1982","Golledge, Reginald G.; Church, Richard; Dozier, Jeffrey; Estes, John E.; Michaelsen, Joel; Sirnonett, David S.; Smith, Raymond; Smith, Terence; Strahler, Alan H.; Tobler, Waldo R.","Commentary On “The Highest Form of the Geographer's Art”","Annals of the Association of American Geographers","","0004-5608","10/btmct3","https://doi.org/10.1111/j.1467-8306.1982.tb01848.x","","1982-12","2020-04-29 15:55:26","2021-02-09 13:40:49","2020-04-29 15:55:26","557-558","","4","72","","","","","","","","","","en","","","","","Taylor and Francis+NEJM","CC324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HY2THU8L","manuscript","1974","Tobler, W. R.","Numerical map generalisation","","","","","","","1974","2020-05-22 09:01:14","2020-05-22 09:03:20","","","26","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","","","","","CC278","","","","","LocCC-RRWT; CC-Généralisation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6PJTCWF","manuscript","1974","Tobler, W. R.; Greene, G; Outcalt, S.","Reconstruction and parsing of topographic data","","","","","","","1974","2020-05-22 08:55:45","2020-05-22 08:59:18","","","7","","","","","","","","","","","Ann Arbor, MI, US Michigan","en","","texte informel","","","","CC277","","","","","CC-Lissage, interpolation; LocCC-LBGEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39SKSU6H","manuscript","1972","Tobler, W. R.","The geometry of mental maps.","","","","","","","1972","2020-05-22 08:32:04","2020-05-22 08:37:06","","","43","","","","","","","","","","","Michigan","en","","Preprint","","","","CC274","","","","","CC-Anamorphose (sauf cartogramme); LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSYEYHN6","journalArticle","1973","Tobler, W. R.","Regional analysis or time series extended to two dimensions informal report.","Geopgraphia Polonica","","","","","","1973","2020-05-22 08:24:18","2021-02-09 13:40:50","","103-106","","25","","","","","","","","","","","en","","","","","","CC273","","","","","CC-Filtrage; LocCC-LBGEN; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EWA3SNXW","presentation","1996","Tobler, Waldo R.","Settlement Size and Population","","","","","","","1996","2020-05-21 21:25:44","2020-05-22 07:39:53","","","","","","","","","","","","","","Santa Fe, NM","en","","Available on a CD from NCGIA, Department of Geography, University of California, Santa Barbara, CA 93106-4060","","","","","Cote:CC263","","C:\Users\A-C.bronner\Zotero\storage\8PBDC695\Tobler - Settlement Size and Population.pdf","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Third International Conference on Integrating Geographical Information Systems and Environmental Modeling","","","","","","","","","","","","","","","",""
"XPHV4YGX","manuscript","1960","Tobler, Waldo R.","Polycylindrical Map Projections","","","","","","","1960","2020-05-21 22:24:20","2020-05-21 22:26:01","","","5","","","","","","","","","","","Geography Department, University of Washington, Seattle","en","","Discussion Paper","","","","CC268","","","C:\Users\A-C.bronner\Zotero\storage\RFIW89F9\Tobler - 1960 - Polycylindrical Map Projections.pdf","","LocCC-ABS; CC-Systeme_projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRW3DHPE","bookSection","2017","Tobler, Waldo","Cartograms as Map Projections","Choosing a Map Projection","978-3-319-51835-0","","","https://doi.org/10.1007/978-3-319-51835-0_5","Distance cartograms can be viewed as a special type of azimuthal map projection. Area cartograms are a generalization of equal area maps in the sense that conventional equal area maps are a special case of area cartograms in which the physical earth surface is the propeerty that is preserved. This can be shown by examination of the map projection equations.","2017","2020-05-21 22:00:20","2020-05-21 22:02:02","2020-05-21 22:00:20","149-159","","","","","","","Lecture Notes in Geoinformation and Cartography","","","","Springer International Publishing","Cham","en","","","","","Springer Link","CC266","DOI: 10.1007/978-3-319-51835-0_5","","C:\Users\A-C.bronner\Zotero\storage\2M4FJSAR\Tobler - 2017 - Cartograms as Map Projections.pdf","","LocCC-CDMP; CC-Cartogramme","Equal Area Projection; Graph Paper; Intermediate Place; Modern Derivative; Restrict Usage","Lapaine, Miljenko; Usery, E. Lynn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H3IQL64V","journalArticle","","Tobler, Waldo R.","Preliminary speculation on The Long-Latency Illness Problem","unknown","","","","","Because people are mobile they encounter many environments and occasionally diseases. In the short run the mean activity field describes much of this behavior. However some illnesses take a long time to manifest themselves. I speculate that geographers may be able to contribute to a discussion about where people were a long time ago from studies of migration. Some comments on this problem, and possible solutions, are presented in the hope of stimulating discussion.","unknown","2020-05-21 21:22:45","2021-02-09 13:40:51","","3","","","","","","","","","","","","","","","","","","","CC262","","","C:\Users\A-C.bronner\Zotero\storage\T8FNEXH6\Tobler - Preliminary speculation on The Long-Latency Illnes.pdf","","LocCC-CDSA; CC-Mouvement et Migration; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
